Year,District,Total cases,Total deaths
2008,Gondia,1543,7
2008,Hingoli,19,0
2008,Jalgaon,792,3
2008,Jalna,26,0
2008,Kolhapur,161,1
2008,Latur,134,0
2008,Mumbai,26021,98
2008,Nagpur,647,0
2008,Nagpur MC#,84,0
2008,Nanded,537,0
2008,Nandurbar,1272,0
2008,Nashik,2046,4
2008,Osmanabad,84,0
2008,Parbhani,151,0
2008,Pune,819,7
2008,Pune MC#,104,0
2008,Raigad,1998,0
2008,Ratnagiri,644,2
2008,Sangli,259,0
2008,Satara,377,0
2008,Sindhudurg,186,1
2008,Solapur,200,1
2008,Thane,8987,5
2008,Wardha,898,1
2008,Washim,267,0
2008,Yavatmal,1234,0
2009,Bishnupur,9,0
2009,Chandel,88,0
2009,Churachandpur,111,1
2009,Imphal East,83,0
2009,Imphal Urban#,25,0
2009,Imphal West,40,0
2009,Jiribam,112,1
2009,Kangpokpi,14,0
2009,Senapati,13,0
2009,Tamenglong,125,0
2009,Thoubal,33,0
2009,Ukhrul,55,0
2009,East Garo Hills,6487,10
2009,East Khasi Hills,601,5
2009,Ri Bhoi,1848,8
2009,South Garo Hills,3077,5
2009,West Garo Hills,24919,30
2009,West Jaintia Hills,1609,1
2009,West Khasi Hills,1075,14
2009,Aizawl,137,8
2009,Aizawl West#,174,5
2009,Champhai,208,0
2009,Kolasib,856,27
2009,Lawngtlai,201,13
2009,Lunglei,2530,17
2009,Mamit,2089,13
2009,Saiha,823,7
2009,Serchhip,343,1
2009,Mon,487,0
2009,Dimapur,228,7
2009,Kiphire,145,0
2009,Kohima,621,1
2009,Longleng,132,0
2009,Mokokchung,1467,2
2009,Peren,29,0
2009,Phek,595,0
2009,Tuensang,473,0
2009,UVBDS Dimapur#,69,1
2009,Wokha,583,1
2009,Zunheboto,249,7
2009,Anugul,14695,1
2009,Balangir,10735,0
2009,Baleshwar,2022,8
2009,Bargarh,2901,0
2009,Bhadrak,679,3
2009,Boudh,3968,20
2009,Cuttack,1912,0
2009,Deogarh,9745,1
2009,Dhenkanal,10243,5
2009,Gajapati,8134,1
2009,Ganjam,17308,1
2009,Jagatsinghapur,538,0
2009,Jajapur,4202,0
2009,Jharsuguda,1289,2
2009,Kalahandi,29990,4
2009,Kandhamal,28617,49
2009,Kendrapara,450,0
2009,Kendujhar,29932,23
2009,Khordha,3136,0
2009,Koraput,32760,15
2009,Malkangiri,17601,7
2009,Mayurbhanj,12048,5
2009,Nabarangpur,24819,10
2009,Nayagarh,4474,2
2009,Nuapada,19368,21
2009,Puri,119,0
2009,Rayagada,36847,23
2009,Sambalpur,19608,0
2009,Sonepur,4520,16
2009,Sundargarh,22770,22
2009,Karaikal,26,0
2009,Mahe,3,0
2009,Pondicherry,43,0
2009,Yanam,0,0
2009,Amritsar,297,0
2009,Barnala,5,0
2009,Bathinda,80,0
2009,Faridkot,448,0
2009,Fatehgarh Sahib,7,0
2009,Ferozepur,346,0
2009,Gurdaspur,14,0
2009,Hoshiarpur,25,0
2009,Jalandhar,19,0
2009,Kapurthala,8,0
2009,Ludhiana,67,0
2009,Mansa,366,0
2009,Moga,2,0
2009,Patiala,63,0
2009,Rupnagar,3,0
2009,S.A.S Nagar,3,0
2009,Sangrur,69,0
2009,"Shahid Bhagat Singh
Nagar",73,0
2009,Sri Muktsar Sahib,229,0
2009,Tarn taran,370,0
2009,Ajmer,1413,5
2009,Alwar,3823,9
2009,Banswara,1235,0
2009,Baran,1066,0
2009,Barmer,2629,0
2009,Bharatpur,1947,0
2009,Bhilwara,2264,0
2009,Bikaner,3636,7
2009,Bundi,3222,2
2009,Chittorgarh,3114,0
2009,Churu,1164,0
2009,Dausa,1173,0
2009,Dholpur,1174,0
2009,Dungarpur,844,0
2009,Ganganagar,648,1
2009,Hanumangarh,3811,1
2009,Jaipur,1503,5
2009,Jaisalmer,2135,0
2009,Jalore,821,0
2009,Jhalawar,650,0
2009,Jhunjhunu,653,3
2009,Jodhpur,1249,0
2009,Karauli,2655,5
2009,Kota,2251,1
2009,Nagaur,2586,1
2009,Pali,1305,1
2009,Rajsamand,1122,0
2009,Sawai Madhopur,1881,6
2009,Sikar,302,4
2009,Sirohi,1059,1
2009,Tonk,772,2
2009,Udaipur,3375,0
2009,Gangtok,28,0
2009,Gyalshing,1,0
2009,Mangan,0,0
2009,Namchi,9,0
2009,Aranthangi#,5,0
2009,Chengalpattu,59,0
2009,Chennai,13503,0
2009,Cheyyar#,79,0
2009,Coimbatore,0,0
2009,Cuddalore,40,0
2009,Dharapuram#,0,0
2009,Dharmapuri,216,0
2009,Dindigul,824,0
2009,Erode,0,0
2009,Kallakurichi,32,0
2009,Kanchipuram,4,0
2009,Kanniyakumari,97,0
2009,Karur,8,0
2009,Kovilpatti#,259,0
2009,Krishnagiri,15,0
2009,Madurai,100,0
2009,Nagapattinam,122,0
2009,Namakkal,78,1
2009,Palani#,6,0
2009,Paramakudi#,275,0
2009,Perambalur,13,0
2009,Pudukkottai,9,0
2009,Ramanathapuram,2567,0
2009,Salem,54,0
2009,Sivaganga,19,0
2009,Sivakasi#,1,0
2009,Tenkasi,8,0
2009,Thanjavur,80,0
2009,The Nilgiris,0,0
2009,Theni,4,0
2009,Thiruvallur,627,0
2009,Thiruvarur,28,0
2009,Tiruchirappalli,71,1
2009,Tirunelveli,18,0
2009,Tirupathur,212,0
2009,Tiruppur,1,0
2009,Tiruvannamalai,441,0
2009,Tuticorin,537,0
2009,Vellore,511,0
2009,Villupuram,116,0
2009,Virudhunagar,7,0
2009,Dhalai,7306,22
2009,North Tripura,2267,11
2009,South Tripura,11300,7
2009,West Tripura,5021,11
2009,Agra,225,0
2009,Aligarh,1800,0
2009,Ambedkar Nagar,8,0
2009,Amroha,767,0
2009,Auraiya,973,0
2009,Ayodhya,11,0
2009,Azamgarh,10,0
2009,Baghpat,221,0
2009,Bahraich,57,0
2009,Ballia,3,0
2009,Balrampur,14,0
2009,Banda,1712,0
2009,Barabanki,3,0
2009,Bareilly,1189,0
2009,Basti,71,0
2009,Bhadohi,1231,0
2009,Bijnor,1348,0
2009,Budaun,2299,0
2009,Bulandshahr,935,0
2009,Chandauli,943,0
2009,Chitrakoot,692,0
2009,Deoria,18,0
2009,Etah,2065,0
2009,Etawah,827,0
2009,Farrukhabad,2411,0
2009,Fatehpur,1605,0
2009,Firozabad,825,0
2009,Gautam Buddha Nagar,829,0
2009,Ghaziabad,254,0
2009,Ghazipur,18,0
2009,Gonda,25,0
2009,Gorakhpur,2,0
2009,Hamirpur,1905,0
2009,Hardoi,64,0
2009,Hathras,1326,0
2009,Jalaun,1048,0
2009,Jaunpur,283,0
2009,Jhansi,1434,0
2009,Kannauj,847,0
2009,Kanpur Dehat,2538,0
2009,Kanpur Nagar,892,0
2009,Kasganj,1576,0
2009,Kaushambi,340,0
2009,Kheri,568,0
2009,Kushi Nagar,108,0
2009,Lalitpur,848,0
2009,Lucknow,62,0
2009,Maharajganj,20,0
2009,Mahoba,1529,0
2009,Mainpuri,4172,0
2009,Mathura,333,0
2009,Mau,12,0
2009,Meerut,88,0
2009,Mirzapur,12416,0
2009,Moradabad,271,0
2009,Muzaffarnagar,3984,0
2009,Pilibhit,131,0
2009,Pratapgarh,188,0
2009,Prayagraj,6675,0
2009,Rae Bareli,88,0
2009,Rampur,1428,0
2009,Saharanpur,1090,0
2009,Sant Kabeer Nagar,23,0
2009,Shahjahanpur,75,0
2009,Shravasti,16,0
2009,Siddharth Nagar,280,0
2009,Sitapur,16,0
2009,Sonbhadra,22985,0
2009,Sultanpur,137,0
2009,Unnao,34,0
2009,Varanasi,162,0
2009,Almora,4,0
2009,Bageshwar,16,0
2009,Chamoli,1,0
2009,Champawat,1,0
2009,Dehradun,99,0
2009,Haridwar,105,0
2009,Nainital,202,0
2009,Pauri Garhwal,4,0
2009,Pithoragarh,0,0
2009,Rudra Prayag,0,0
2009,Tehri Garhwal,2,0
2009,Udam Singh Nagar,623,0
2009,Uttar Kashi,2,0
2009,24 Paraganas North,520,0
2009,24 Paraganas South,726,4
2009,Bankura,1552,11
2009,Bardhaman,186,5
2009,Birbhum,473,3
2009,Coochbehar,971,3
2009,Darjeeling,455,0
2009,Dinajpur Dakshin,251,0
2009,Dinajpur Uttar,166,2
2009,Hooghly,159,4
2009,Howrah,657,3
2009,Jalpaiguri,9579,6
2009,KMUHO#,5071,2
2009,Kolkata,51266,4
2009,Maldah,2149,3
2009,Medinipur East,860,1
2009,Medinipur West,3456,17
2009,Murshidabad,3183,11
2009,Nadia,624,3
2009,Purulia,7139,22
2009,Nicobars,5096,0
2009,"North And Middle
Andaman",201,0
2009,South Andamans,463,0
2009,Adilabad,614,0
2009,Anantapur,635,0
2009,Chittoor,208,0
2009,East Godavari,4482,1
2009,Guntur,351,0
2009,Hyderabad,192,0
2009,Karimnagar,116,0
2009,Khammam,2925,1
2009,Krishna,1806,0
2009,Kurnool,415,0
2009,Mahabubnagar,158,0
2009,Medak,131,0
2009,Nalgonda,55,0
2009,Nizamabad,12,0
2009,Prakasam,767,1
2009,Ranga Reddy,276,0
2009,SPSR Nellore,77,0
2009,Srikakulam,1076,0
2009,Visakhapatanam,5863,0
2009,Vizianagaram,2010,0
2009,Warangal,198,0
2009,West Godavari,722,0
2009,Y.S.R.,2063,0
2009,Anjaw,24,0
2009,Changlang,3097,0
2009,Dibang Valley,153,0
2009,East Kameng,612,0
2009,East Siang,4700,0
2009,Kurung Kumey,423,0
2009,Lohit,3135,0
2009,Lower Dibang Valley,3168,3
2009,Lower Subansiri,161,0
2009,Papum Pare,1695,12
2009,Tirap,1626,0
2009,Upper Siang,440,0
2009,Upper Subansiri,430,0
2009,West Kameng,253,0
2009,West Siang,2149,0
2009,Baksa,3412,2
2009,Barpeta,456,5
2009,Bongaigaon,793,2
2009,Cachar,2707,0
2009,Chirang,5222,2
2009,Darrang,233,0
2009,Dhemaji,402,1
2009,Dhubri,1669,4
2009,Dibrugarh,91,1
2009,Dima Hasao,3524,1
2009,Goalpara,5957,0
2009,Golaghat,710,7
2009,Hailakandi,3346,2
2009,Jorhat,353,5
2009,Kamrup,2487,1
2009,Kamrup Metro,973,1
2009,Karbi Anglong,26639,12
2009,Karimganj,710,1
2009,Kokrajhar,5903,0
2009,Lakhimpur,509,0
2009,Marigaon,969,1
2009,Nagaon,2725,1
2009,Nalbari,224,3
2009,Sivasagar,125,0
2009,Sonitpur,4123,6
2009,Tinsukia,2230,5
2009,Udalguri,14921,0
2009,Araria,0,0
2009,Arwal,0,0
2009,Aurangabad,179,0
2009,Banka,90,0
2009,Begusarai,0,0
2009,Bhagalpur,17,0
2009,Bhojpur,2,0
2009,Buxar,0,0
2009,Darbhanga,0,0
2009,Gaya,82,0
2009,Gopalganj,1,0
2009,Jamui,115,0
2009,Jehanabad,0,0
2009,Kaimur (Bhabua),65,0
2009,Katihar,0,0
2009,Khagaria,0,0
2009,Kishanganj,0,0
2009,Lakhisarai,2,0
2009,Madhepura,0,0
2009,Madhubani,0,0
2009,Munger,2172,21
2009,Muzaffarpur,5,0
2009,Nalanda,4,0
2009,Nawada,272,0
2009,Pashchim Champaran,0,0
2009,Patna,10,0
2009,Purbi Champaran,0,0
2009,Purnia,0,0
2009,Rohtas,231,0
2009,Saharsa,0,0
2009,Samastipur,1,0
2009,Saran,3,0
2009,Sheikhpura,2,0
2009,Sheohar,0,0
2009,Sitamarhi,0,0
2009,Siwan,2,0
2009,Supaul,0,0
2009,Vaishali,0,0
2009,Chandigarh,430,0
2009,Bastar,24586,2
2009,Bilaspur,3275,0
2009,Dantewada,31119,1
2009,Dhamtari,579,0
2009,Durg,1593,0
2009,Janjgir-Champa,846,0
2009,Jashpur,13693,0
2009,Kabirdham,1293,0
2009,Kanker,10349,1
2009,Korba,8659,0
2009,Korea,8882,0
2009,Mahasamund,437,2
2009,Raigarh,7516,0
2009,Raipur,1248,0
2009,RajnandGaon,1772,0
2009,Surguja,13550,5
2009,"Dadra And Nagar
Haveli",3408,0
2009,Daman,91,0
2009,Diu,6,0
2009,New Delhi,169,0
2009,North Goa,3867,3
2009,South Goa,1189,7
2009,Ahmadabad,241,0
2009,Ahmadabad MC#,5677,13
2009,Amreli,2038,1
2009,Anand,1113,0
2009,Banas kantha,635,0
2009,Bharuch,1044,0
2009,Bhavnagar,842,0
2009,Bhavnagar MC#,76,1
2009,Dang,103,0
2009,Dohad,3200,0
2009,Gandhinagar,553,0
2009,Jamnagar,2441,10
2009,Jamnagar MC#,22,2
2009,Junagadh,2154,0
2009,Junagadh MC#,95,0
2009,Kachchh,2216,2
2009,Kheda,423,1
2009,Mahesana,427,0
2009,Narmada,413,0
2009,Navsari,625,0
2009,Panch Mahals,1063,0
2009,Patan,549,0
2009,Porbandar,535,0
2009,Rajkot,1279,0
2009,Rajkot MC#,441,0
2009,Sabar kantha,587,0
2009,Surat,1011,0
2009,Surat MC#,10250,3
2009,Surendranagar,1285,1
2009,Tapi,693,0
2009,Vadodara,1240,0
2009,Vadodara MC#,1863,0
2009,Valsad,768,0
2009,Ambala,55,0
2009,Bhiwani,2111,0
2009,Faridabad,105,0
2009,Fatehabad,1675,0
2009,Gurugram,0,0
2009,Hisar,9463,0
2009,Jhajjar,618,0
2009,Jind,3607,0
2009,Kaithal,943,0
2009,Karnal,4210,0
2009,Kurukshetra,130,0
2009,Mahendragarh,0,0
2009,Nuh,64,0
2009,Palwal,99,0
2009,Panchkula,181,0
2009,Panipat,823,0
2009,Rewari,44,0
2009,Rohtak,759,0
2009,Sirsa,1174,0
2009,Sonipat,1273,0
2009,Yamunanagar,2834,0
2009,Bilaspur,29,0
2009,Chamba,4,0
2009,Hamirpur,38,0
2009,Kangra,32,0
2009,Kullu,11,0
2009,Mandi,18,0
2009,Shimla,17,0
2009,Sirmaur,10,0
2009,Solan,29,0
2009,Una,4,0
2009,Baramulla,0,0
2009,Doda,0,0
2009,Jammu,97,0
2009,Kargil,0,0
2009,Kathua,26,0
2009,Kishtwar,6,0
2009,Leh Ladakh,0,0
2009,Poonch,48,0
2009,Rajouri,133,0
2009,Ramban,0,0
2009,Reasi,13,0
2009,Samba,4,0
2009,Udhampur,10,0
2009,UMCP Jammu#,9,0
2009,Bokaro,6600,0
2009,Chatra,7878,0
2009,Deoghar,266,0
2009,Dhanbad,2769,1
2009,Dumka,18647,9
2009,East Singhbum,5316,0
2009,Garhwa,13831,0
2009,Giridih,20878,0
2009,Godda,4613,7
2009,Gumla,6535,0
2009,Hazaribagh,7902,0
2009,Jamtara,10,0
2009,Khunti,6429,0
2009,Koderma,3443,0
2009,Latehar,26990,3
2009,Lohardaga,1906,1
2009,Pakur,2731,1
2009,Palamu,25447,1
2009,Ramgarh,1091,0
2009,Ranchi,13389,1
2009,Sahebganj,6194,0
2009,Saraikela Kharsawan,6462,0
2009,Simdega,10178,0
2009,West Singhbhum,31178,4
2009,A.M.U. Almatti#,774,0
2009,A.M.U. B. Gudi#,86,0
2009,A.M.U. Kembhavi#,93,0
2009,Bagalkote,1722,0
2009,Ballari,1258,0
2009,Belagavi,456,0
2009,Bengaluru Rural,17,0
2009,Bengaluru Urban,48,0
2009,Bidar,575,0
2009,Chamarajanagara,57,0
2009,ChikkaBallaPura,1554,0
2009,Chikkamagaluru,157,0
2009,Chitradurga,602,0
2009,Dakshina Kannada,5850,0
2009,Davangere,80,0
2009,Dharwad,263,0
2009,Gadag,624,0
2009,Hassan,61,0
2009,Haveri,397,0
2009,Kalaburagi,9001,0
2009,Kodagu,21,0
2009,Kolar,320,0
2009,Koppal,2521,0
2009,Mandya,79,0
2009,Mysuru,41,0
2009,Raichur,4108,0
2009,Ramanagara,46,0
2009,Shivamogga,134,0
2009,Tumakuru,2318,0
2009,U.K.P.N. PURA#,310,0
2009,Udupi,1189,0
2009,Uttara Kannada,263,0
2009,Vijayapura,1834,0
2009,Alappuzha,118,0
2009,Ernakulam,172,2
2009,Idukki,62,0
2009,Kannur,222,0
2009,Kasaragod,462,1
2009,Kollam,72,0
2009,Kottayam,47,1
2009,Kozhikode,125,1
2009,Malappuram,161,0
2009,Palakkad,87,0
2009,Pathanamthitta,130,0
2009,Thiruvananthapuram,188,0
2009,Thrissur,162,0
2009,Wayanad,38,0
2009,Lakshadweep District,8,0
2009,Anuppur,797,0
2009,Ashoknagar,2466,0
2009,Balaghat,2707,0
2009,Barwani,431,0
2009,Betul,1120,0
2009,Bhind,4498,0
2009,Bhopal,5062,1
2009,Burhanpur,423,0
2009,Chhatarpur,818,1
2009,Chhindwara,2362,1
2009,Damoh,1352,0
2009,Datia,1075,0
2009,Dewas,364,0
2009,Dhar,1355,0
2009,Dindori,3546,6
2009,East Nimar,281,0
2009,Guna,3247,0
2009,Gwalior,1548,0
2009,Harda,267,0
2009,Indore,140,0
2009,Jabalpur,1251,0
2009,Jhabua,2596,0
2009,Katni,308,0
2009,Khargone,865,0
2009,Mandla,2519,0
2009,Mandsaur,266,0
2009,Morena,2762,0
2009,Narmadapuram,2905,0
2009,Narsinghpur,1334,0
2009,Neemuch,227,0
2009,Panna,2125,0
2009,Raisen,2226,0
2009,Rajgarh,2057,0
2009,Ratlam,1364,0
2009,Rewa,698,2
2009,Sagar,3080,0
2009,Satna,1604,0
2009,Sehore,1121,0
2009,Seoni,1382,0
2009,Shahdol,612,0
2009,Shajapur,373,0
2009,Sheopur,8105,1
2009,Shivpuri,5803,4
2009,Sidhi,2836,1
2009,Tikamgarh,1769,3
2009,Ujjain,126,0
2009,Umaria,1661,5
2009,Vidisha,1794,1
2009,Ahmednagar,439,0
2009,Akola,178,0
2009,Amravati,549,0
2009,Aurangabad,214,0
2009,Beed,189,0
2009,Bhandara,309,2
2009,Buldhana,240,0
2009,Chandrapur,1409,6
2009,Dhule,1539,0
2009,Gadchiroli,7898,1
2009,Gondia,1039,4
2009,Hingoli,27,0
2009,Jalgaon,759,1
2009,Jalna,46,0
2009,Kolhapur,176,1
2009,Latur,202,0
2009,Mumbai,44035,198
2009,Nagpur,571,0
2009,Nagpur MC#,95,0
2009,Nanded,424,0
2009,Nandurbar,1773,0
2009,Nashik,3729,7
2009,Osmanabad,115,0
2009,Parbhani,115,0
2009,Pune,1227,0
2009,Pune MC#,137,0
2009,Raigad,4368,1
2009,Ratnagiri,1703,4
2009,Sangli,276,1
2009,Satara,442,0
2009,Sindhudurg,260,0
2009,Solapur,287,0
2009,Thane,17509,1
2009,Wardha,500,0
2009,Washim,126,0
2009,Yavatmal,913,0
2010,Bishnupur,31,0
2010,Chandel,94,0
2010,Churachandpur,205,0
2010,Imphal East,59,0
2010,Imphal Urban#,33,0
2010,Imphal West,87,0
2010,Jiribam,89,0
2010,Kangpokpi,19,0
2010,Senapati,36,0
2010,Tamenglong,260,1
2010,Thoubal,60,0
2010,Ukhrul,96,0
2010,East Garo Hills,14379,28
2010,East Khasi Hills,1062,5
2010,Ri Bhoi,3025,19
2010,South Garo Hills,10321,26
2010,West Garo Hills,43890,72
2010,West Jaintia Hills,1171,20
2010,West Khasi Hills,2911,22
2010,Aizawl,221,17
2010,Aizawl West#,229,24
2010,Champhai,296,4
2010,Kolasib,810,8
2010,Lawngtlai,1198,8
2010,Lunglei,3965,22
2010,Mamit,1502,12
2010,Saiha,937,11
2010,Serchhip,241,13
2010,Mon,669,2
2010,Dimapur,1392,19
2010,Kiphire,114,0
2010,Kohima,882,1
2010,Longleng,208,0
2010,Mokokchung,2552,1
2010,Peren,63,0
2010,Phek,433,0
2010,Tuensang,286,0
2010,UVBDS Dimapur#,217,11
2010,Wokha,1393,1
2010,Zunheboto,280,0
2010,Anugul,15479,0
2010,Balangir,12292,2
2010,Baleshwar,1692,11
2010,Bargarh,2674,0
2010,Bhadrak,830,1
2010,Boudh,3528,0
2010,Cuttack,1323,0
2010,Deogarh,10034,2
2010,Dhenkanal,10938,6
2010,Gajapati,9950,1
2010,Ganjam,15040,0
2010,Jagatsinghapur,325,1
2010,Jajapur,3529,0
2010,Jharsuguda,1020,2
2010,Kalahandi,28922,5
2010,Kandhamal,36463,35
2010,Kendrapara,376,0
2010,Kendujhar,35290,16
2010,Khordha,2430,0
2010,Koraput,31865,32
2010,Malkangiri,17658,7
2010,Mayurbhanj,10798,8
2010,Nabarangpur,23091,10
2010,Nayagarh,4662,3
2010,Nuapada,18067,18
2010,Puri,94,0
2010,Rayagada,39695,19
2010,Sambalpur,18770,0
2010,Sonepur,3273,7
2010,Sundargarh,20796,12
2010,Karaikal,13,0
2010,Mahe,3,0
2010,Pondicherry,46,0
2010,Yanam,3,0
2010,Amritsar,21,0
2010,Barnala,4,0
2010,Bathinda,247,0
2010,Faridkot,375,0
2010,Fatehgarh Sahib,19,0
2010,Ferozepur,387,0
2010,Gurdaspur,23,0
2010,Hoshiarpur,38,0
2010,Jalandhar,78,0
2010,Kapurthala,28,0
2010,Ludhiana,74,0
2010,Mansa,315,0
2010,Moga,5,0
2010,Patiala,74,0
2010,Rupnagar,1,0
2010,S.A.S Nagar,127,0
2010,Sangrur,221,0
2010,"Shahid Bhagat Singh
Nagar",42,0
2010,Sri Muktsar Sahib,439,0
2010,Tarn taran,437,0
2010,Ajmer,746,3
2010,Alwar,1327,2
2010,Banswara,1122,0
2010,Baran,951,0
2010,Barmer,1088,0
2010,Bharatpur,1345,0
2010,Bhilwara,1077,0
2010,Bikaner,1654,3
2010,Bundi,1013,0
2010,Chittorgarh,958,1
2010,Churu,590,1
2010,Dausa,291,1
2010,Dholpur,2437,0
2010,Dungarpur,672,0
2010,Ganganagar,276,0
2010,Hanumangarh,2894,1
2010,Jaipur,755,2
2010,Jaisalmer,1635,0
2010,Jalore,395,1
2010,Jhalawar,521,0
2010,Jhunjhunu,339,0
2010,Jodhpur,598,0
2010,Karauli,654,0
2010,Kota,2067,0
2010,Nagaur,1475,0
2010,Pali,695,1
2010,Pratapgarh,1305,0
2010,Rajsamand,723,1
2010,Sawai Madhopur,1116,1
2010,Sikar,300,0
2010,Sirohi,291,0
2010,Tonk,211,0
2010,Udaipur,1188,0
2010,Gangtok,39,1
2010,Gyalshing,0,0
2010,Mangan,0,0
2010,Namchi,3,0
2010,Aranthangi#,1,0
2010,Chengalpattu,111,0
2010,Chennai,8917,0
2010,Cheyyar#,61,0
2010,Coimbatore,8,0
2010,Cuddalore,58,0
2010,Dharapuram#,0,0
2010,Dharmapuri,156,0
2010,Dindigul,1108,0
2010,Erode,0,0
2010,Kallakurichi,31,0
2010,Kanchipuram,2,0
2010,Kanniyakumari,67,0
2010,Karur,11,0
2010,Kovilpatti#,130,0
2010,Krishnagiri,42,0
2010,Madurai,86,0
2010,Nagapattinam,80,0
2010,Namakkal,48,0
2010,Palani#,6,0
2010,Paramakudi#,159,0
2010,Perambalur,7,0
2010,Pudukkottai,4,0
2010,Ramanathapuram,1767,0
2010,Salem,20,0
2010,Sivaganga,11,0
2010,Sivakasi#,2,0
2010,Tenkasi,6,0
2010,Thanjavur,125,0
2010,The Nilgiris,0,0
2010,Theni,2,0
2010,Thiruvallur,546,0
2010,Thiruvarur,52,0
2010,Tiruchirappalli,40,1
2010,Tirunelveli,15,0
2010,Tirupathur,128,0
2010,Tiruppur,4,0
2010,Tiruvannamalai,384,0
2010,Tuticorin,341,0
2010,Vellore,403,0
2010,Villupuram,48,0
2010,Virudhunagar,1,0
2010,Dhalai,7658,15
2010,North Tripura,2331,39
2010,South Tripura,11676,2
2010,West Tripura,2765,6
2010,Agra,182,0
2010,Aligarh,730,0
2010,Ambedkar Nagar,7,0
2010,Amroha,692,0
2010,Auraiya,679,0
2010,Ayodhya,17,0
2010,Azamgarh,4,0
2010,Baghpat,146,0
2010,Bahraich,33,0
2010,Ballia,0,0
2010,Balrampur,8,0
2010,Banda,938,0
2010,Barabanki,2,0
2010,Bareilly,1003,0
2010,Basti,118,0
2010,Bhadohi,1430,0
2010,Bijnor,1061,0
2010,Budaun,1113,0
2010,Bulandshahr,935,0
2010,Chandauli,632,0
2010,Chitrakoot,734,0
2010,Deoria,12,0
2010,Etah,793,0
2010,Etawah,622,0
2010,Farrukhabad,949,0
2010,Fatehpur,958,0
2010,Firozabad,713,0
2010,Gautam Buddha Nagar,396,0
2010,Ghaziabad,368,0
2010,Ghazipur,29,0
2010,Gonda,24,0
2010,Gorakhpur,1,0
2010,Hamirpur,1518,0
2010,Hardoi,55,0
2010,Hathras,796,0
2010,Jalaun,690,0
2010,Jaunpur,234,0
2010,Jhansi,1298,0
2010,Kannauj,568,0
2010,Kanpur Dehat,2707,0
2010,Kanpur Nagar,731,0
2010,Kasganj,593,0
2010,Kaushambi,419,0
2010,Kheri,529,0
2010,Kushi Nagar,110,0
2010,Lalitpur,765,0
2010,Lucknow,38,0
2010,Maharajganj,33,0
2010,Mahoba,1247,0
2010,Mainpuri,1941,0
2010,Mathura,178,0
2010,Mau,11,0
2010,Meerut,104,0
2010,Mirzapur,6519,0
2010,Moradabad,73,0
2010,Muzaffarnagar,2116,0
2010,Pilibhit,15,0
2010,Pratapgarh,229,0
2010,Prayagraj,4233,0
2010,Rae Bareli,94,0
2010,Rampur,838,0
2010,Saharanpur,378,0
2010,Sant Kabeer Nagar,5,0
2010,Shahjahanpur,15,0
2010,Shravasti,33,0
2010,Siddharth Nagar,283,0
2010,Sitapur,5,0
2010,Sonbhadra,10394,0
2010,Sultanpur,159,0
2010,Unnao,17,0
2010,Varanasi,137,0
2010,Almora,4,0
2010,Bageshwar,31,0
2010,Chamoli,3,0
2010,Champawat,9,0
2010,Dehradun,203,0
2010,Haridwar,44,0
2010,Nainital,452,0
2010,Pauri Garhwal,21,0
2010,Pithoragarh,0,0
2010,Rudra Prayag,0,0
2010,Tehri Garhwal,6,0
2010,Udam Singh Nagar,491,0
2010,Uttar Kashi,0,0
2010,24 Paraganas North,1258,0
2010,24 Paraganas South,1106,1
2010,Bankura,1163,1
2010,Bardhaman,110,4
2010,Birbhum,336,1
2010,Coochbehar,966,7
2010,Darjeeling,445,1
2010,Dinajpur Dakshin,290,0
2010,Dinajpur Uttar,178,0
2010,Hooghly,252,1
2010,Howrah,4703,2
2010,Jalpaiguri,16902,22
2010,KMUHO#,7637,0
2010,Kolkata,87423,2
2010,Maldah,1882,10
2010,Medinipur East,1163,1
2010,Medinipur West,4212,6
2010,Murshidabad,4921,9
2010,Nadia,919,2
2010,Purulia,5345,4
2010,Nicobars,1460,0
2010,North And Middle Andaman,325,0
2010,South Andamans,699,0
2010,Adilabad,612,0
2010,Anantapur,368,0
2010,Chittoor,251,0
2010,East Godavari,2414,0
2010,Guntur,429,0
2010,Hyderabad,274,0
2010,Karimnagar,107,0
2010,Khammam,4811,3
2010,Krishna,2757,0
2010,Kurnool,279,0
2010,Mahabubnagar,240,0
2010,Medak,137,0
2010,Nalgonda,40,0
2010,Nizamabad,31,0
2010,Prakasam,1590,1
2010,Ranga Reddy,201,0
2010,SPSR Nellore,117,0
2010,Srikakulam,1289,3
2010,Visakhapatanam,12815,11
2010,Vizianagaram,2396,2
2010,Warangal,215,0
2010,West Godavari,366,0
2010,Y.S.R.,1654,0
2010,Anjaw,26,0
2010,Changlang,1382,2
2010,Dibang Valley,60,0
2010,East Kameng,759,32
2010,East Siang,3311,6
2010,Kurung Kumey,601,0
2010,Lohit,2748,14
2010,Lower Dibang Valley,1782,10
2010,Lower Subansiri,263,4
2010,Papum Pare,867,7
2010,Tirap,1401,4
2010,Upper Siang,782,1
2010,Upper Subansiri,1157,19
2010,West Kameng,165,2
2010,West Siang,2640,2
2010,Baksa,2626,0
2010,Barpeta,433,1
2010,Bongaigaon,470,0
2010,Cachar,1323,0
2010,Chirang,7384,2
2010,Darrang,163,0
2010,Dhemaji,309,1
2010,Dhubri,775,0
2010,Dibrugarh,44,0
2010,Dima Hasao,2673,1
2010,Goalpara,3271,0
